dialogue_id,game,text,speaker,utterance_id,seed,game score,level
18438,coin_collector,north,assistant,1,18438,1.0,4
18438,coin_collector," This is the present state of the game

-= Kitchen =-
You are in a kitchen. A typical one.



There is an unguarded exit to the north. There is an unguarded exit to the south.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,18438,1.0,4
18438,coin_collector,north,assistant,3,18438,1.0,4
18438,coin_collector," This is the present state of the game

-= Recreation Zone =-
You arrive in a recreation zone. A standard kind of place.



There is an unguarded exit to the east. There is an exit to the south. Don't worry, it is unblocked.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,18438,1.0,4
18438,coin_collector,east,assistant,5,18438,1.0,4
18438,coin_collector," This is the present state of the game

-= Dish-Pit =-
You've just shown up in a dish-pit. Let's see what's in here.



There is an exit to the west. Don't worry, it is unguarded.

There is a coin on the floor.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,18438,1.0,4
18438,coin_collector,pick up coin,assistant,7,18438,1.0,4
18628,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First of all, you could, like, try to take a trip south. Then, attempt to venture east. After that, retrieve the coin from the floor of the lounge. And if you do that, you're the winner!

-= Bar =-
You are in a bar. A standard kind of place.



There is an unguarded exit to the south.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,18628,1.0,3
18628,coin_collector,go south,assistant,1,18628,1.0,3
18628,coin_collector," This is the present state of the game

-= Parlor =-
You find yourself in a parlor. An ordinary one.



You need an unblocked exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unguarded.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,18628,1.0,3
18628,coin_collector,go east,assistant,3,18628,1.0,3
18628,coin_collector," This is the present state of the game

-= Lounge =-
You arrive in a lounge. An ordinary kind of place. The room is well lit.



There is an exit to the west. Don't worry, it is unblocked.

There is a coin on the floor.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,18628,1.0,3
18628,coin_collector,pick up coin,assistant,5,18628,1.0,3
18883,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Your task for today is to pick-up the coin from the floor of the office.

-= Office =-
You are in a normal kind of place. That is to say, you're in an office.





There is a coin on the floor.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,18883,1.0,1
18883,coin_collector," pick up the coin
",assistant,1,18883,1.0,1
19042,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Welcome to TextWorld! Here is your task for today. First off, if it's not too much trouble, I need you to attempt to take a trip north. Once you get through with that, make an effort to head east. After that, make an effort to head north. Following that, venture east. After that, pick up the coin from the floor of the studio. Got that? Good!

-= Office =-
You find yourself in an office. A standard kind of place.



You don't like doors? Why not try going north, that entranceway is unblocked.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,19042,1.0,5
19042,coin_collector,north,assistant,1,19042,1.0,5
19042,coin_collector," This is the present state of the game

-= Cubicle =-
You arrive in a normal kind of place. That is to say, you're in a cubicle. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unguarded exit? You should try going east. There is an unguarded exit to the south.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,19042,1.0,5
19042,coin_collector,east,assistant,3,19042,1.0,5
19042,coin_collector," This is the present state of the game

-= Launderette =-
You have moved into a launderette. Not the launderette you'd expect. No, this is a launderette.



You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,19042,1.0,5
19042,coin_collector,north,assistant,5,19042,1.0,5
19042,coin_collector," This is the present state of the game

-= Bar =-
You are in a bar. A standard one.



There is an unblocked exit to the east. You need an unguarded exit? You should try going south.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,19042,1.0,5
19042,coin_collector,east,assistant,7,19042,1.0,5
19042,coin_collector," This is the present state of the game

-= Studio =-
You arrive in a studio. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unblocked exit? You should try going west.

There is a coin on the floor.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,19042,1.0,5
19042,coin_collector,pick up coin,assistant,9,19042,1.0,5
19270,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Welcome to TextWorld! Here is your task for today. First off, travel east. With that accomplished, retrieve the coin from the floor of the vault. That's it!

-= Dish-Pit =-
You arrive in a dish-pit. A typical one.



There is an unguarded exit to the east.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,19270,0.6666666666666666,2
19270,coin_collector,travel east,assistant,1,19270,0.6666666666666666,2
19270,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,19270,0.6666666666666666,2
19270,coin_collector,go east,assistant,3,19270,0.6666666666666666,2
19270,coin_collector," This is the present state of the game

-= Vault =-
You're now in the vault.



There is an exit to the west. Don't worry, it is unblocked.

There is a coin on the floor.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,19270,0.6666666666666666,2
19270,coin_collector,pick up coin,assistant,5,19270,0.6666666666666666,2
19399,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Welcome to TextWorld! Here is your task for today. First of all, you could, like, make an effort to go north. With that accomplished, recover the coin from the floor of the bedroom. Got that? Good!

-= Kitchen =-
You've entered a kitchen. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unblocked exit? You should try going north.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,19399,1.0,2
19399,coin_collector,go north,assistant,1,19399,1.0,2
19399,coin_collector," This is the present state of the game

-= Bedroom =-
You are in a bedroom. An ordinary kind of place.



There is an unguarded exit to the south.

There is a coin on the floor.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,19399,1.0,2
19399,coin_collector,pick up coin,assistant,3,19399,1.0,2
19875,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First stop, go to the east. And then, pick up the coin from the floor of the dish-pit. Once that's all handled, you can stop!

-= Workshop =-
Well I'll be, you are in a place we're calling a workshop. You decide to start listing off everything you see in the room, as if you were in a text adventure.



You don't like doors? Why not try going east, that entranceway is unblocked.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,19875,1.0,2
19875,coin_collector,go east,assistant,1,19875,1.0,2
19875,coin_collector," This is the present state of the game

-= Dish-Pit =-
You've entered a dish-pit. Okay, just remember what you're here to do, and everything will go great.



There is an exit to the west. Don't worry, it is unguarded.

There is a coin on the floor.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,19875,1.0,2
19875,coin_collector,pick up coin,assistant,3,19875,1.0,2
21576,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First of all, make an effort to take a trip east. Then, take a trip east. After that, pick up the coin from the floor of the studio. And once you've done that, you win!

-= Shower =-
You've entered a shower.



You don't like doors? Why not try going east, that entranceway is unblocked.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,21576,1.0,3
21576,coin_collector,go east,assistant,1,21576,1.0,3
21576,coin_collector," This is the present state of the game

-= Laundry Place =-
You've entered a laundry place. You can barely contain your excitement.



There is an unguarded exit to the east. There is an unblocked exit to the west.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,21576,1.0,3
21576,coin_collector,go east,assistant,3,21576,1.0,3
21576,coin_collector," This is the present state of the game

-= Studio =-
You find yourself in a studio. A typical kind of place. You begin looking for stuff.



You don't like doors? Why not try going west, that entranceway is unguarded.

There is a coin on the floor.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,21576,1.0,3
21576,coin_collector,pick up coin,assistant,5,21576,1.0,3
21775,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

You are now playing a fast paced episode of TextWorld! First off, make an effort to venture west. With that over with, recover the coin from the floor of the kitchenette. Once that's all handled, you can stop!

-= Canteen =-
You arrive in a canteen. The room is well lit.



There is an unblocked exit to the west.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,21775,1.0,2
21775,coin_collector,go west,assistant,1,21775,1.0,2
21775,coin_collector," This is the present state of the game

-= Kitchenette =-
You've entered a kitchenette. You start to take note of what's in the room.



There is an unguarded exit to the east.

There is a coin on the floor.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,21775,1.0,2
21775,coin_collector,pick up coin,assistant,3,21775,1.0,2
21987,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Your objective is to recover the coin from the floor of the pantry.

-= Pantry =-
You've entered a pantry.





There is a coin on the floor.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,21987,1.0,1
21987,coin_collector,pick up coin,assistant,1,21987,1.0,1
23775,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

You are now playing a profound episode of TextWorld! First step, go to the north. And then, lift the coin from the floor of the basement. Once that's all handled, you can stop!

-= Study =-
You are in a study. It seems to be pretty normal here.



There is an exit to the north. Don't worry, it is unguarded.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,23775,0.6666666666666666,2
23775,coin_collector,go north,assistant,1,23775,0.6666666666666666,2
23775,coin_collector," This is the present state of the game

-= Basement =-
A crooked notice tells you that you are now in the basement. You begin looking for stuff.



There is an exit to the south. Don't worry, it is unblocked.

There is a coin on the floor.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,23775,0.6666666666666666,2
23775,coin_collector,lift coin,assistant,3,23775,0.6666666666666666,2
23775,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,23775,0.6666666666666666,2
23775,coin_collector,take coin,assistant,5,23775,0.6666666666666666,2
25032,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

You are now playing a exciting session of TextWorld! Here is your task for today. First of all, you could, like, move east. Then, pick-up the coin from the floor of the bathroom. And if you do that, you're the winner!

-= Shower =-
You are in a shower. You begin to take stock of what's in the room.



You need an unblocked exit? You should try going east.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,25032,0.6666666666666666,2
25032,coin_collector,go east,assistant,1,25032,0.6666666666666666,2
25032,coin_collector," This is the present state of the game

-= Bathroom =-
If you're wondering why everything seems so standard all of a sudden, it's because you've just walked into the bathroom.



You don't like doors? Why not try going west, that entranceway is unblocked.

There is a coin on the floor.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,25032,0.6666666666666666,2
25032,coin_collector,pick-up coin,assistant,3,25032,0.6666666666666666,2
25032,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,25032,0.6666666666666666,2
25032,coin_collector,pick up coin,assistant,5,25032,0.6666666666666666,2
26502,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Welcome to TextWorld! First of all, you could, like, travel west. And then, recover the coin from the floor of the bedroom. And once you've done that, you win!

-= Cookery =-
You are in a cookery. It seems to be pretty normal here.



There is an exit to the west. Don't worry, it is unguarded.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,26502,0.5,2
26502,coin_collector,west,assistant,1,26502,0.5,2
26502,coin_collector," This is the present state of the game

-= Bedroom =-
You have moved into a bedroom. Not the bedroom you'd expect. No, this is a bedroom.



You don't like doors? Why not try going east, that entranceway is unguarded.

There is a coin on the floor.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,26502,0.5,2
26502,coin_collector,"east, pick up coin",assistant,3,26502,0.5,2
26502,coin_collector," This is the present state of the game

-= Cookery =-
You are in a cookery. It seems to be pretty normal here.



There is an exit to the west. Don't worry, it is unguarded.

<score>
0
</score><moves>
2
</moves>
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,26502,0.5,2
26502,coin_collector,west,assistant,5,26502,0.5,2
26502,coin_collector," This is the present state of the game

-= Bedroom =-
You have moved into a bedroom. Not the bedroom you'd expect. No, this is a bedroom.



You don't like doors? Why not try going east, that entranceway is unguarded.

There is a coin on the floor.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,26502,0.5,2
26502,coin_collector,pick up coin,assistant,7,26502,0.5,2
