,dialogue_id,game,text,speaker,utterance_idx,seed,game score,level,is_positive
361,20848,coin_collector,go west,assistant,5,20848,1.0,4,1
362,20848,coin_collector," This is the present state of the game

-= Bedchamber =-
You arrive in a bedchamber. A typical kind of place. You begin to take stock of what's here.



There is an unguarded exit to the east.

There is a coin on the floor.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,20848,1.0,4,1
363,20848,coin_collector,take coin,assistant,7,20848,1.0,4,1
364,46250,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First off, take a trip east. Okay, and then, make an attempt to move east. And then, head east. Okay, and then, make an attempt to travel north. With that over with, lift the coin from the floor of the canteen. And once you've done that, you win!

-= Cookhouse =-
You're now in the cookhouse. You begin to take stock of what's in the room.



You don't like doors? Why not try going east, that entranceway is unguarded.

these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,46250,1.0,5,1
365,46250,coin_collector,go east,assistant,1,46250,1.0,5,1
366,46250,coin_collector," This is the present state of the game

-= Dish-Pit =-
I am sorry to announce that you are now in the dish-pit.



There is an exit to the east. Don't worry, it is unguarded. There is an unguarded exit to the west.

<score>
0
</score><moves>
1
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,46250,1.0,5,1
367,46250,coin_collector,go east,assistant,3,46250,1.0,5,1
368,46250,coin_collector," This is the present state of the game

-= Bedchamber =-
You've just walked into a bedchamber.



You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going west.

<score>
0
</score><moves>
2
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,46250,1.0,5,1
369,46250,coin_collector,go east,assistant,5,46250,1.0,5,1
370,46250,coin_collector," This is the present state of the game

-= Closet =-
You find yourself in a closet. An usual one. Let's see what's in here.



You need an unblocked exit? You should try going north. There is an unguarded exit to the west.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,46250,1.0,5,1
371,46250,coin_collector,go north,assistant,7,46250,1.0,5,1
372,46250,coin_collector," This is the present state of the game

-= Canteen =-
You arrive in a canteen. An usual one.



You don't like doors? Why not try going south, that entranceway is unblocked.

There is a coin on the floor.

<score>
0
</score><moves>
4
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,46250,1.0,5,1
373,46250,coin_collector,take coin,assistant,9,46250,1.0,5,1
374,24984,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First of all, you could, like, attempt to travel west. After that, go north. And then, venture east. After that, move south. If you can do that, retrieve the coin from the floor of the washroom. Once that's all handled, you can stop!

-= Salon =-
You've just sauntered into a salon. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an unblocked exit to the west.

these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,24984,0.7142857142857143,5,1
375,24984,coin_collector,go west,assistant,1,24984,0.7142857142857143,5,1
376,24984,coin_collector," This is the present state of the game

-= Restroom =-
You've just shown up in a restroom.



There is an exit to the east. Don't worry, it is unblocked. There is an unblocked exit to the north.

<score>
0
</score><moves>
1
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,24984,0.7142857142857143,5,1
377,24984,coin_collector,go east,assistant,3,24984,0.7142857142857143,5,1
378,24984,coin_collector," This is the present state of the game

-= Salon =-
You've just sauntered into a salon. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an unblocked exit to the west.

<score>
0
</score><moves>
2
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,24984,0.7142857142857143,5,1
379,24984,coin_collector,go west,assistant,5,24984,0.7142857142857143,5,1
380,24984,coin_collector," This is the present state of the game

-= Restroom =-
You've just shown up in a restroom.



There is an exit to the east. Don't worry, it is unblocked. There is an unblocked exit to the north.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,24984,0.7142857142857143,5,1
381,24984,coin_collector,go north,assistant,7,24984,0.7142857142857143,5,1
382,24984,coin_collector," This is the present state of the game

-= Launderette =-
You're now in the launderette.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the south. Don't worry, it is unblocked.

<score>
0
</score><moves>
4
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,24984,0.7142857142857143,5,1
383,24984,coin_collector,go east,assistant,9,24984,0.7142857142857143,5,1
384,24984,coin_collector," This is the present state of the game

-= Study =-
I am honoured to announce that you are now in the study. Okay, just remember what you're here to do, and everything will go great.



You need an unblocked exit? You should try going south. There is an exit to the west. Don't worry, it is unblocked.

<score>
0
</score><moves>
5
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,24984,0.7142857142857143,5,1
385,24984,coin_collector,go south,assistant,11,24984,0.7142857142857143,5,1
386,24984,coin_collector," This is the present state of the game

-= Washroom =-
You arrive in a washroom. The room is well lit.



You need an unblocked exit? You should try going north.

There is a coin on the floor.

<score>
0
</score><moves>
6
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,12,24984,0.7142857142857143,5,1
387,24984,coin_collector,take coin,assistant,13,24984,0.7142857142857143,5,1
388,57015,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, take a trip east. With that accomplished, take a trip south. Then, take a trip west. Following that, try to go to the west. After that, pick up the coin from the floor of the studio. Once that's all handled, you can stop!

-= Chamber =-
Well, here we are in a chamber.



You don't like doors? Why not try going east, that entranceway is unguarded.

these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,57015,1.0,5,1
389,57015,coin_collector,go east,assistant,1,57015,1.0,5,1
390,57015,coin_collector," This is the present state of the game

-= Closet =-
You find yourself in a closet. A typical kind of place. Okay, just remember what you're here to do, and everything will go great.



There is an exit to the south. Don't worry, it is unguarded. You need an unblocked exit? You should try going west.

<score>
0
</score><moves>
1
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,57015,1.0,5,1
391,57015,coin_collector,go south,assistant,3,57015,1.0,5,1
392,57015,coin_collector," This is the present state of the game

-= Spare Room =-
You've just sauntered into a spare room.



You need an unblocked exit? You should try going north. There is an unblocked exit to the west.

<score>
0
</score><moves>
2
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,57015,1.0,5,1
393,57015,coin_collector,go west,assistant,5,57015,1.0,5,1
394,57015,coin_collector," This is the present state of the game

-= Office =-
You've just sauntered into an office.



There is an unblocked exit to the east. You don't like doors? Why not try going west, that entranceway is unguarded.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,57015,1.0,5,1
395,57015,coin_collector,go west,assistant,7,57015,1.0,5,1
396,57015,coin_collector," This is the present state of the game

-= Studio =-
You find yourself in a studio. An ordinary kind of place.



There is an unblocked exit to the east.

There is a coin on the floor.

<score>
0
</score><moves>
4
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,57015,1.0,5,1
397,57015,coin_collector,take coin,assistant,9,57015,1.0,5,1
398,43222,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

You are now playing a profound round of TextWorld! Here is how to play! First, it would be great if you could make an attempt to travel west. If you can finish that, make an attempt to move south. With that accomplished, attempt to go to the south. Okay, and then, make an attempt to venture west. Then, pick-up the coin from the floor of the launderette. And once you've done that, you win!

-= Garage =-
You find yourself in a garage. A typical kind of place. I guess you better just go and list everything you see here.



You need an unblocked exit? You should try going west.

these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,43222,1.0,5,1
399,43222,coin_collector,go west,assistant,1,43222,1.0,5,1
400,43222,coin_collector," This is the present state of the game

-= Chamber =-
Ah, the chamber. This is some kind of chamber, really great standard vibes in this place, a wonderful standard atmosphere.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an unblocked exit to the south.

<score>
0
</score><moves>
1
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,43222,1.0,5,1
401,43222,coin_collector,go south,assistant,3,43222,1.0,5,1
402,43222,coin_collector," This is the present state of the game

-= Steam Room =-
You are in a steam room. It seems to be pretty typical here. Okay, just remember what you're here to do, and everything will go great.



There is an exit to the north. Don't worry, it is unguarded. There is an unblocked exit to the south.

<score>
0
</score><moves>
2
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,43222,1.0,5,1
403,43222,coin_collector,go south,assistant,5,43222,1.0,5,1
404,43222,coin_collector," This is the present state of the game

-= Basement =-
You find yourself in a basement. A normal one. You start to take note of what's in the room.



You don't like doors? Why not try going north, that entranceway is unblocked. There is an unguarded exit to the west.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,43222,1.0,5,1
405,43222,coin_collector,go west,assistant,7,43222,1.0,5,1
406,43222,coin_collector," This is the present state of the game

-= Launderette =-
You find yourself in a launderette. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an exit to the east. Don't worry, it is unguarded.

There is a coin on the floor.

<score>
0
</score><moves>
4
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,43222,1.0,5,1
407,43222,coin_collector,take coin,assistant,9,43222,1.0,5,1
408,7536,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to make an effort to go to the south. Once you succeed at that, go to the east. Next, head east. If you can manage that, attempt to take a trip north. With that accomplished, pick-up the coin from the floor of the cookery. And if you do that, you're the winner!

-= Canteen =-
You are in a canteen. A typical one.



There is an exit to the south. Don't worry, it is unblocked.

these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,7536,1.0,5,1
409,7536,coin_collector,go south,assistant,1,7536,1.0,5,1
410,7536,coin_collector," This is the present state of the game

-= Kitchenette =-
You are in a kitchenette. An usual kind of place. You decide to start listing off everything you see in the room, as if you were in a text adventure.



There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unguarded.

<score>
0
</score><moves>
1
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,7536,1.0,5,1
411,7536,coin_collector,go east,assistant,3,7536,1.0,5,1
412,7536,coin_collector," This is the present state of the game

-= Vault =-
You've just shown up in a vault. I guess you better just go and list everything you see here.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.

<score>
0
</score><moves>
2
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,7536,1.0,5,1
413,7536,coin_collector,go east,assistant,5,7536,1.0,5,1
414,7536,coin_collector," This is the present state of the game

-= Lounge =-
You find yourself in a lounge. An usual kind of place. You begin looking for stuff.



There is an unguarded exit to the north. There is an exit to the west. Don't worry, it is unguarded.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,7536,1.0,5,1
415,7536,coin_collector,go north,assistant,7,7536,1.0,5,1
416,7536,coin_collector," This is the present state of the game

-= Cookery =-
You find yourself in a cookery. A typical kind of place. Okay, just remember what you're here to do, and everything will go great.



You need an unguarded exit? You should try going south.

There is a coin on the floor.

<score>
0
</score><moves>
4
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,7536,1.0,5,1
417,7536,coin_collector,take coin,assistant,9,7536,1.0,5,1
418,13155,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Here is your task for today. Your first objective is to try to venture east. Once you get through with that, try to take a trip north. And then, make an effort to move north. And then, go west. Once you accomplish that, pick up the coin from the floor of the kitchen. Got that? Good!

-= Shower =-
You're now in a shower.



There is an unguarded exit to the east.

these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,13155,1.0,5,1
419,13155,coin_collector,go east,assistant,1,13155,1.0,5,1
420,13155,coin_collector," This is the present state of the game

-= Closet =-
You are in a closet. An usual kind of place. Let's see what's in here.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.

<score>
0
</score><moves>
1
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,13155,1.0,5,1
421,13155,coin_collector,go north,assistant,3,13155,1.0,5,1
422,13155,coin_collector," This is the present state of the game

-= Vault =-
You arrive in a vault. A typical one.



There is an unguarded exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.

<score>
0
</score><moves>
2
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,13155,1.0,5,1
423,13155,coin_collector,go north,assistant,5,13155,1.0,5,1
424,13155,coin_collector," This is the present state of the game

-= Workshop =-
You find yourself in a workshop. An ordinary kind of place.



There is an exit to the south. Don't worry, it is unblocked. You don't like doors? Why not try going west, that entranceway is unblocked.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,13155,1.0,5,1
425,13155,coin_collector,go west,assistant,7,13155,1.0,5,1
426,13155,coin_collector," This is the present state of the game

-= Kitchen =-
You arrive in a kitchen. An usual kind of place.



You don't like doors? Why not try going east, that entranceway is unguarded.

There is a coin on the floor.

<score>
0
</score><moves>
4
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,13155,1.0,5,1
427,13155,coin_collector,take coin,assistant,9,13155,1.0,5,1
428,4983,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

You are now playing a exciting session of TextWorld! First thing I need you to do is to make an effort to move west. That done, attempt to go west. Next, try to travel west. And then, take a trip west. With that over with, pick-up the coin from the floor of the dish-pit. And once you've done that, you win!

-= Kitchenette =-
You've entered a kitchenette.



You need an unblocked exit? You should try going west.

these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,4983,1.0,5,1
429,4983,coin_collector,go west,assistant,1,4983,1.0,5,1
430,4983,coin_collector," This is the present state of the game

-= Spare Room =-
You are in a spare room. It seems to be pretty normal here.



There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going west.

<score>
0
</score><moves>
1
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,4983,1.0,5,1
431,4983,coin_collector,go west,assistant,3,4983,1.0,5,1
432,4983,coin_collector," This is the present state of the game

-= Chamber =-
You arrive in a chamber. A normal kind of place.



You need an unblocked exit? You should try going east. You need an unblocked exit? You should try going west.

<score>
0
</score><moves>
2
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,4983,1.0,5,1
433,4983,coin_collector,go west,assistant,5,4983,1.0,5,1
434,4983,coin_collector," This is the present state of the game

-= Bedchamber =-
You are in a bedchamber. An usual one. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an exit to the east. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unblocked.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,4983,1.0,5,1
435,4983,coin_collector,go west,assistant,7,4983,1.0,5,1
436,4983,coin_collector," This is the present state of the game

-= Dish-Pit =-
You've entered a dish-pit. The room is well lit.



There is an exit to the east. Don't worry, it is unguarded.

There is a coin on the floor.

<score>
0
</score><moves>
4
</moves>
these are the possible verbs you can use: ['drop', 'examine', 'go', 'inventory', 'look', 'take'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,4983,1.0,5,1
437,4983,coin_collector,take coin,assistant,9,4983,1.0,5,1
